227|de_transicion|aprox_presicion|Cat1|3|pendiente|14.3
228|de_transicion|aprox_presicion|Cat2-3|4|pendiente|14.3
229|de_transicion_interna|aprox_visual|null|ulm|pendiente|null
230|de_transicion_interna|aprox_visual|null|uso_agro_aereo|pendiente|null
231|de_transicion_interna|aprox_visual|null|1|pendiente|null
232|de_transicion_interna|aprox_visual|null|2|pendiente|null
233|de_transicion_interna|aprox_visual|null|3|pendiente|null
234|de_transicion_interna|aprox_visual|null|4|pendiente|null
235|de_transicion_interna|aprox_no_presicion|null|1-2|pendiente|null
236|de_transicion_interna|aprox_no_presicion|null|3|pendiente|null
237|de_transicion_interna|aprox_no_presicion|null|4|pendiente|null
238|de_transicion_interna|aprox_presicion|Cat1|1-2|pendiente|40
239|de_transicion_interna|aprox_presicion|Cat1|3|pendiente|33.3
240|de_transicion_interna|aprox_presicion|Cat2-3|4|pendiente|33.3
241|de_terrizaje_interrumpido|aprox_visual|null|ulm|longitud_borde_interior|null
242|de_terrizaje_interrumpido|aprox_visual|null|uso_agro_aereo|longitud_borde_interior|null
243|de_terrizaje_interrumpido|aprox_visual|null|1|longitud_borde_interior|null
244|de_terrizaje_interrumpido|aprox_visual|null|2|longitud_borde_interior|null
245|de_terrizaje_interrumpido|aprox_visual|null|3|longitud_borde_interior|null
246|de_terrizaje_interrumpido|aprox_visual|null|4|longitud_borde_interior|null
247|de_terrizaje_interrumpido|aprox_no_presicion|null|1-2|longitud_borde_interior|null
248|de_terrizaje_interrumpido|aprox_no_presicion|null|3|longitud_borde_interior|null
249|de_terrizaje_interrumpido|aprox_no_presicion|null|4|longitud_borde_interior|null
250|de_terrizaje_interrumpido|aprox_presicion|Cat1|1-2|longitud_borde_interior|null
251|de_terrizaje_interrumpido|aprox_presicion|Cat1|3|longitud_borde_interior|120
252|de_terrizaje_interrumpido|aprox_presicion|Cat2-3|4|longitud_borde_interior|120
253|de_terrizaje_interrumpido|aprox_visual|null|ulm|distancia_desde_umbral|null
254|de_terrizaje_interrumpido|aprox_visual|null|uso_agro_aereo|distancia_desde_umbral|null
255|de_terrizaje_interrumpido|aprox_visual|null|1|distancia_desde_umbral|null
256|de_terrizaje_interrumpido|aprox_visual|null|2|distancia_desde_umbral|null
257|de_terrizaje_interrumpido|aprox_visual|null|3|distancia_desde_umbral|null
258|de_terrizaje_interrumpido|aprox_visual|null|4|distancia_desde_umbral|null
259|de_terrizaje_interrumpido|aprox_no_presicion|null|1-2|distancia_desde_umbral|null
260|de_terrizaje_interrumpido|aprox_no_presicion|null|3|distancia_desde_umbral|null
261|de_terrizaje_interrumpido|aprox_no_presicion|null|4|distancia_desde_umbral|null
262|de_terrizaje_interrumpido|aprox_presicion|Cat1|1-2|distancia_desde_umbral|c
263|de_terrizaje_interrumpido|aprox_presicion|Cat1|3|distancia_desde_umbral|1800
264|de_terrizaje_interrumpido|aprox_presicion|Cat2-3|4|distancia_desde_umbral|1800
265|de_terrizaje_interrumpido|aprox_visual|null|ulm|divergencia|null
266|de_terrizaje_interrumpido|aprox_visual|null|uso_agro_aereo|divergencia|null
267|de_terrizaje_interrumpido|aprox_visual|null|1|divergencia|null
268|de_terrizaje_interrumpido|aprox_visual|null|2|divergencia|null
269|de_terrizaje_interrumpido|aprox_visual|null|3|divergencia|null
270|de_terrizaje_interrumpido|aprox_visual|null|4|divergencia|null
271|de_terrizaje_interrumpido|aprox_no_presicion|null|1-2|divergencia|null
272|de_terrizaje_interrumpido|aprox_no_presicion|null|3|divergencia|null
273|de_terrizaje_interrumpido|aprox_no_presicion|null|4|divergencia|null
274|de_terrizaje_interrumpido|aprox_presicion|Cat1|1-2|divergencia|10
275|de_terrizaje_interrumpido|aprox_presicion|Cat1|3|divergencia|10
276|de_terrizaje_interrumpido|aprox_presicion|Cat2-3|4|divergencia|10
277|de_terrizaje_interrumpido|aprox_visual|null|ulm|pendiente|null
278|de_terrizaje_interrumpido|aprox_visual|null|uso_agro_aereo|pendiente|null
279|de_terrizaje_interrumpido|aprox_visual|null|1|pendiente|null
280|de_terrizaje_interrumpido|aprox_visual|null|2|pendiente|null
281|de_terrizaje_interrumpido|aprox_visual|null|3|pendiente|null
282|de_terrizaje_interrumpido|aprox_visual|null|4|pendiente|null
283|de_terrizaje_interrumpido|aprox_no_presicion|null|1-2|pendiente|null
284|de_terrizaje_interrumpido|aprox_no_presicion|null|3|pendiente|null
285|de_terrizaje_interrumpido|aprox_no_presicion|null|4|pendiente|null
286|de_terrizaje_interrumpido|aprox_presicion|Cat1|1-2|pendiente|4
287|de_terrizaje_interrumpido|aprox_presicion|Cat1|3|pendiente|3.33
288|de_terrizaje_interrumpido|aprox_presicion|Cat2-3|4|pendiente|3.33
